"","","","","","","","","","","pred"
"1353",0,0,0,6,2.51806204660268e-314,1.40574172420595e-90,2.51806204660268e-314,0.901203999797208,0.0411224863999705,4
"1354",0,0,0,46,5.70979904603788e-313,5.70979904603788e-313,5.70979904603788e-313,0.350746030529692,0.649253969470308,5
"1355",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1356",0,0,0,13,5.23315712790902e-314,1.70033010585895e-196,5.23315712790902e-314,0.919555885388751,0.0802164359716152,4
"1357",0,0,0,9,3.55488888163485e-314,5.86610157759172e-136,3.55488888163485e-314,0.937948207683989,0.0564998809138295,4
"1358",0,0,0,3,1.19311332484695e-314,2.25339000470942e-45,1.19311332484695e-314,0.57921824712871,0.0200210140559115,4
"1359",0,0,0,2,7.26473898868837e-315,2.05974379348193e-30,7.26473898868837e-315,0.390404821930575,0.0123014092967966,4
"1360",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
"1361",0,0,0,348,1.35272894335169e-311,1.35272894335169e-311,1.35272894335169e-311,3.89877271777669e-13,0.99999999999961,5
"1362",0,0,0,2,7.26473898868837e-315,2.05974379348193e-30,7.26473898868837e-315,0.390404821930575,0.0123014092967966,4
"1363",0,0,0,14,5.74891906036884e-314,1.2442772022355e-211,5.74891906036884e-314,0.912569456907197,0.0873283597252315,4
"1364",0,0,0,50,6.64114945622223e-313,6.64114945622223e-313,6.64114945622223e-313,0.27169191866036,0.72830808133964,5
"1365",0,0,0,5,2.13346486337958e-314,1.78798191950499e-75,2.13346486337958e-314,0.845233685141964,0.0351583845435716,4
"1366",0,0,0,92,1.32343347753295e-312,1.32343347753295e-312,1.32343347753295e-312,0.00758370801502949,0.99241629198497,5
"1367",0,0,0,2,7.26473898868837e-315,2.05974379348193e-30,7.26473898868837e-315,0.390404821930575,0.0123014092967966,4
"1368",0,0,0,0,0.234452807774073,0.160567792907303,0.0399228617508028,0.0165482702766854,0.000433295343134395,1
